,H25_sex,delta_average,H25_age
2617,2.0,0.00098,5
2618,2.0,0.00099,10
2619,2.0,0.001,5
2620,2.0,0.00101,11
2621,2.0,0.00102,7
2622,2.0,0.00103,7
2623,2.0,0.00104,4
2624,2.0,0.00105,5
2625,2.0,0.00106,12
2626,2.0,0.00107,10
2627,2.0,0.00108,11
2628,2.0,0.00109,4
2629,2.0,0.0011,4
2630,2.0,0.00111,6
2631,2.0,0.00112,3
2632,2.0,0.00113,4
2633,2.0,0.00114,5
2634,2.0,0.00115,2
2635,2.0,0.00116,6
2636,2.0,0.00117,5
2637,2.0,0.00118,6
2638,2.0,0.00119,6
2639,2.0,0.0012,5
2640,2.0,0.00121,9
2641,2.0,0.00122,6
2642,2.0,0.00123,3
2643,2.0,0.00124,3
2644,2.0,0.00125,3
2645,2.0,0.00126,9
2646,2.0,0.00127,2
2647,2.0,0.00128,6
2648,2.0,0.00129,7
2649,2.0,0.0013,5
2650,2.0,0.00131,5
2651,2.0,0.00132,4
2652,2.0,0.00133,5
2653,2.0,0.00134,5
2654,2.0,0.00135,5
2655,2.0,0.00136,3
2656,2.0,0.00137,4
2657,2.0,0.00138,6
2658,2.0,0.00139,3
2659,2.0,0.0014,5
2660,2.0,0.00141,3
2661,2.0,0.00142,6
2662,2.0,0.00143,7
2663,2.0,0.00144,6
2664,2.0,0.00145,2
2665,2.0,0.00146,3
2666,2.0,0.00147,5
2667,2.0,0.00149,6
2668,2.0,0.00151,3
2669,2.0,0.00152,4
2670,2.0,0.00153,2
2671,2.0,0.00154,1
2672,2.0,0.00155,6
2673,2.0,0.00156,7
2674,2.0,0.00157,4
2675,2.0,0.00158,2
2676,2.0,0.00159,3
2677,2.0,0.0016,1
2678,2.0,0.00161,1
2679,2.0,0.00162,2
2680,2.0,0.00163,7
2681,2.0,0.00164,2
2682,2.0,0.00165,1
2683,2.0,0.00166,1
2684,2.0,0.00167,2
2685,2.0,0.00168,1
2686,2.0,0.00169,2
2687,2.0,0.0017,3
2688,2.0,0.00171,3
2689,2.0,0.00172,4
2690,2.0,0.00173,2
2691,2.0,0.00174,3
2692,2.0,0.00175,3
2693,2.0,0.00176,3
2694,2.0,0.00177,3
2695,2.0,0.00178,3
2696,2.0,0.00179,7
2697,2.0,0.0018,2
2698,2.0,0.00181,2
2699,2.0,0.00182,2
2700,2.0,0.00183,2
2701,2.0,0.00184,4
2702,2.0,0.00185,2
2703,2.0,0.00186,3
2704,2.0,0.00187,1
2705,2.0,0.00188,3
2706,2.0,0.00189,4
2707,2.0,0.0019,2
2708,2.0,0.00191,1
2709,2.0,0.00193,1
2710,2.0,0.00194,4
2711,2.0,0.00195,2
2712,2.0,0.00196,3
2713,2.0,0.00197,4
2714,2.0,0.00198,2
2715,2.0,0.00199,3
2716,2.0,0.002,1
2717,2.0,0.00201,1
2718,2.0,0.00202,4
2719,2.0,0.00203,1
2720,2.0,0.00204,3
2721,2.0,0.00205,2
2722,2.0,0.00206,1
2723,2.0,0.00207,4
2724,2.0,0.00208,2
2725,2.0,0.00209,1
2726,2.0,0.0021,1
2727,2.0,0.00211,3
2728,2.0,0.00213,3
2729,2.0,0.00214,2
2730,2.0,0.00217,2
2731,2.0,0.00218,5
2732,2.0,0.00219,2
2733,2.0,0.0022,2
2734,2.0,0.00221,4
2735,2.0,0.00223,4
2736,2.0,0.00224,2
2737,2.0,0.00225,3
2738,2.0,0.00226,3
2739,2.0,0.00227,2
2740,2.0,0.00229,3
2741,2.0,0.0023,2
2742,2.0,0.00231,2
2743,2.0,0.00232,4
2744,2.0,0.00233,1
2745,2.0,0.00234,2
2746,2.0,0.00235,1
2747,2.0,0.00236,1
2748,2.0,0.00237,2
2749,2.0,0.00239,2
2750,2.0,0.0024,2
2751,2.0,0.00241,1
2752,2.0,0.00242,3
2753,2.0,0.00243,1
2754,2.0,0.00244,2
2755,2.0,0.00245,2
2756,2.0,0.00246,2
2757,2.0,0.00248,1
2758,2.0,0.00249,1
2759,2.0,0.0025,4
2760,2.0,0.00251,2
2761,2.0,0.00252,3
2762,2.0,0.00253,1
2763,2.0,0.00254,3
2764,2.0,0.00255,2
2765,2.0,0.00256,1
2766,2.0,0.00258,2
2767,2.0,0.00259,1
2768,2.0,0.00262,3
2769,2.0,0.00263,1
2770,2.0,0.00264,1
2771,2.0,0.00265,1
2772,2.0,0.00266,2
2773,2.0,0.00269,1
2774,2.0,0.0027,1
2775,2.0,0.00271,1
2776,2.0,0.00272,2
2777,2.0,0.00273,3
2778,2.0,0.00274,1
2779,2.0,0.00275,1
2780,2.0,0.00277,1
2781,2.0,0.0028,1
2782,2.0,0.00281,2
2783,2.0,0.00283,1
2784,2.0,0.00285,3
2785,2.0,0.00287,1
2786,2.0,0.00288,2
2787,2.0,0.0029,1
2788,2.0,0.00293,2
2789,2.0,0.00294,3
2790,2.0,0.00295,2
2791,2.0,0.00296,1
2792,2.0,0.00297,2
2793,2.0,0.00298,1
2794,2.0,0.00299,1
2795,2.0,0.00303,2
2796,2.0,0.00305,1
2797,2.0,0.00306,2
2798,2.0,0.00307,1
2799,2.0,0.00308,1
2800,2.0,0.00309,1
2801,2.0,0.00313,1
2802,2.0,0.00314,1
2803,2.0,0.00315,1
2804,2.0,0.00316,2
2805,2.0,0.00317,1
2806,2.0,0.00318,1
2807,2.0,0.00319,1
2808,2.0,0.00321,1
2809,2.0,0.00322,1
2810,2.0,0.00323,2
2811,2.0,0.00324,1
2812,2.0,0.00329,1
2813,2.0,0.00332,4
2814,2.0,0.00333,1
2815,2.0,0.00334,4
2816,2.0,0.00335,2
2817,2.0,0.00336,1
2818,2.0,0.00337,1
2819,2.0,0.00338,2
2820,2.0,0.00342,1
2821,2.0,0.00343,2
2822,2.0,0.00344,1
2823,2.0,0.00345,1
2824,2.0,0.00347,1
2825,2.0,0.00349,1
2826,2.0,0.00351,2
2827,2.0,0.00353,3
2828,2.0,0.00355,2
2829,2.0,0.00357,2
2830,2.0,0.00358,1
2831,2.0,0.00359,1
2832,2.0,0.0036,3
2833,2.0,0.00362,1
2834,2.0,0.00366,3
2835,2.0,0.00367,1
2836,2.0,0.0037,1
2837,2.0,0.00373,1
2838,2.0,0.00375,1
2839,2.0,0.00378,1
2840,2.0,0.00379,1
2841,2.0,0.00383,2
2842,2.0,0.00384,1
2843,2.0,0.00385,1
2844,2.0,0.00386,1
2845,2.0,0.00388,1
2846,2.0,0.00389,2
2847,2.0,0.0039,1
2848,2.0,0.00393,1
2849,2.0,0.00395,1
2850,2.0,0.00396,1
2851,2.0,0.004,1
2852,2.0,0.00402,1
2853,2.0,0.00403,1
2854,2.0,0.00407,1
2855,2.0,0.00409,2
2856,2.0,0.00411,1
2857,2.0,0.00412,1
2858,2.0,0.00413,1
2859,2.0,0.00416,1
2860,2.0,0.00417,1
2861,2.0,0.00422,1
2862,2.0,0.00424,1
2863,2.0,0.00425,1
2864,2.0,0.00426,1
2865,2.0,0.00428,3
2866,2.0,0.00429,1
2867,2.0,0.00433,2
2868,2.0,0.00434,1
2869,2.0,0.00435,1
2870,2.0,0.00436,1
2871,2.0,0.00438,1
2872,2.0,0.00441,1
2873,2.0,0.00444,1
2874,2.0,0.00445,1
2875,2.0,0.00451,1
2876,2.0,0.00453,3
2877,2.0,0.00454,1
2878,2.0,0.00455,1
2879,2.0,0.00457,2
2880,2.0,0.00458,2
2881,2.0,0.00461,1
2882,2.0,0.00462,1
2883,2.0,0.00465,1
2884,2.0,0.00467,1
2885,2.0,0.00471,1
2886,2.0,0.00472,1
2887,2.0,0.00474,1
2888,2.0,0.00475,1
2889,2.0,0.00477,2
2890,2.0,0.00478,2
2891,2.0,0.00479,1
2892,2.0,0.00482,2
2893,2.0,0.00484,2
2894,2.0,0.00488,1
2895,2.0,0.00493,1
2896,2.0,0.00497,1
2897,2.0,0.005,1
2898,2.0,0.00503,1
2899,2.0,0.00507,1
2900,2.0,0.0051,1
2901,2.0,0.00511,1
2902,2.0,0.00512,1
2903,2.0,0.00515,1
2904,2.0,0.00528,1
2905,2.0,0.00529,1
2906,2.0,0.00536,1
2907,2.0,0.0054,1
2908,2.0,0.00546,1
2909,2.0,0.00547,1
2910,2.0,0.0055,1
2911,2.0,0.00551,1
2912,2.0,0.00552,3
2913,2.0,0.00555,2
2914,2.0,0.0056,1
2915,2.0,0.00563,1
2916,2.0,0.00565,2
2917,2.0,0.00572,1
2918,2.0,0.00574,1
2919,2.0,0.00575,1
2920,2.0,0.00578,1
2921,2.0,0.00579,1
2922,2.0,0.00582,1
2923,2.0,0.00585,2
2924,2.0,0.00595,1
2925,2.0,0.00597,1
2926,2.0,0.00604,1
2927,2.0,0.00606,1
2928,2.0,0.00608,1
2929,2.0,0.00612,1
2930,2.0,0.00615,1
2931,2.0,0.00617,2
2932,2.0,0.00621,1
2933,2.0,0.00628,1
2934,2.0,0.0063,1
2935,2.0,0.00636,1
2936,2.0,0.0064,1
2937,2.0,0.00646,1
2938,2.0,0.00647,1
2939,2.0,0.00652,1
2940,2.0,0.00654,1
2941,2.0,0.00665,3
2942,2.0,0.00667,1
2943,2.0,0.00669,1
2944,2.0,0.00676,1
2945,2.0,0.00682,2
2946,2.0,0.00685,1
2947,2.0,0.00708,1
2948,2.0,0.00713,1
2949,2.0,0.00715,1
2950,2.0,0.00716,1
2951,2.0,0.00718,1
2952,2.0,0.00719,1
2953,2.0,0.00722,2
2954,2.0,0.00737,1
2955,2.0,0.00743,1
2956,2.0,0.00756,1
2957,2.0,0.00762,1
2958,2.0,0.00768,1
2959,2.0,0.0077,1
2960,2.0,0.00772,1
2961,2.0,0.00776,1
2962,2.0,0.0078,1
2963,2.0,0.00786,1
2964,2.0,0.00787,1
2965,2.0,0.00789,1
2966,2.0,0.00793,1
2967,2.0,0.00794,1
2968,2.0,0.0081,1
2969,2.0,0.00812,1
2970,2.0,0.00817,1
2971,2.0,0.00824,1
2972,2.0,0.00859,1
2973,2.0,0.0086,1
2974,2.0,0.00861,1
2975,2.0,0.00862,1
2976,2.0,0.00863,1
2977,2.0,0.00887,1
2978,2.0,0.00888,1
2979,2.0,0.00891,1
2980,2.0,0.00927,1
2981,2.0,0.00938,1
2982,2.0,0.00952,2
2983,2.0,0.00976,1
2984,2.0,0.01019,2
2985,2.0,0.01047,1
2986,2.0,0.01062,1
2987,2.0,0.01073,1
2988,2.0,0.01082,1
2989,2.0,0.01101,1
2990,2.0,0.01119,1
2991,2.0,0.01134,1
2992,2.0,0.012,1
2993,2.0,0.01244,1
2994,2.0,0.01247,1
2995,2.0,0.01275,1
2996,2.0,0.01302,1
2997,2.0,0.01326,1
2998,2.0,0.01416,1
2999,2.0,0.01661,1
3000,2.0,0.01679,1
3001,2.0,0.01699,1
3002,2.0,0.01994,1
3003,2.0,0.02019,1
3004,2.0,0.02051,1
3005,2.0,0.02091,1
3006,2.0,0.02391,1
3007,2.0,0.02635,1
3008,2.0,0.02773,1
3009,2.0,0.03387,1
3010,2.0,0.03455,1
3011,2.0,0.0533,1
3012,2.0,0.0587,1
3013,2.0,0.06515,1
